UTILITY,LOAD_ZONE,ESCO,OFFER_ID,COMMODITY,OFFER_TYPE,IS_ACTIVE,RATE,RENEWABLE_ENERGY_OFFER,MINIMUM_TERM,IS_CANCELLATION_FEE,CANCELLATION_FEE,CREATED_DATE,UPDATED_DATE,COMMENTS,IS_GUARANTEED_SAVING,PERCENTAGE_RENEWABLE,ENERGY_SOURCE,IS_EDPCOMPLIANT,VALUE_ADDED
"New York State Electric & Gas Corporation","NYSEG in All Zones","XOOM Energy New York, LLC","352075","ELECTRIC","Variable","Yes",".1199 kWh","Yes","1 Month(s)","No","null","03/01/2022 12:43:41 PM","null","This product contains at least 50% renewable energy from sources eligible under New York law, specifically in-state wind and/or in-state hydropower (unless specified differently in your Welcome Confirmation and subject to market availability).","NO","0.5","Hydroelectric,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in All Zones","XOOM Energy New York, LLC","352076","ELECTRIC","Fixed","Yes",".0899 kWh","Yes","24 Month(s)","No","null","03/01/2022 12:43:54 PM","null","This product contains at least 50% renewable energy from sources eligible under New York law, specifically in-state wind and/or in-state hydropower (unless specified differently in your Welcome Confirmation and subject to market availability).","NO","0.5","Hydroelectric,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Ambit New York, LLC","352593","ELECTRIC","Variable","Yes",".0857 kWh","No","1 Month(s)","No","null","03/07/2022 03:31:12 PM","null","Ambit&#39;s Guaranteed Savings Plan (GSP) provides a 1% annual savings compared to what the incumbent utility would have charged if you were a full-service customer for the same period. After 12 consecutive months on the GSP, you&#39;ll either save with Ambit or we&#39;ll mail a check for the difference. ","YES","0","null","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","American Power & Gas, LLC","351599","ELECTRIC","Variable","Yes",".0699 kWh","Yes","48 Month(s)","No","null","02/17/2022 09:36:20 AM","null","Introductory rate with a variable rate thereafter plus 25% Guaranteed Rebate on average monthly supply charges after 12 months.","NO","0.5","Fuel Cells,Hydroelectric,Solar,Tidal - Ocean,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","City Power & Gas, LLC","353072","ELECTRIC","Fixed","Yes",".1044 kWh","Yes","12 Month(s)","No","null","03/15/2022 09:06:11 PM","null","null","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","City Power & Gas, LLC","353073","ELECTRIC","Fixed","Yes",".0997 kWh","Yes","18 Month(s)","No","null","03/15/2022 09:06:26 PM","null","null","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","City Power & Gas, LLC","353074","ELECTRIC","Fixed","Yes",".0991 kWh","Yes","24 Month(s)","No","null","03/15/2022 09:06:41 PM","null","null","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","City Power & Gas, LLC","353075","ELECTRIC","Fixed","Yes",".0967 kWh","Yes","30 Month(s)","No","null","03/15/2022 09:06:59 PM","null","null","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","City Power & Gas, LLC","353116","ELECTRIC","Fixed","Yes",".0979 kWh","Yes","12 Month(s)","No","null","03/15/2022 09:16:51 PM","null","null","NO","0.6","Hydroelectric,Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","City Power & Gas, LLC","353117","ELECTRIC","Fixed","Yes",".0932 kWh","Yes","18 Month(s)","No","null","03/15/2022 09:17:03 PM","null","null","NO","0.6","Hydroelectric,Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","City Power & Gas, LLC","353118","ELECTRIC","Fixed","Yes",".0926 kWh","Yes","24 Month(s)","No","null","03/15/2022 09:17:14 PM","null","null","NO","0.6","Hydroelectric,Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","City Power & Gas, LLC","353119","ELECTRIC","Fixed","Yes",".0902 kWh","Yes","30 Month(s)","No","null","03/15/2022 09:17:26 PM","null","null","NO","0.6","Hydroelectric,Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Clean Choice Energy, Inc.","352063","ELECTRIC","Fixed","Yes",".113 kWh","Yes","24 Month(s)","No","null","03/01/2022 11:54:20 AM","null","Choose 100% clean, pollution-free wind &amp; solar with CleanChoice Energy today. Sign up online at mycleanchoice.com/ny24 or call 1-800-260-0184.","NO","1","Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Energy Cooperative of New York","352025","ELECTRIC","Variable","Yes",".098203 kWh","Yes","0 Month(s)","No","null","03/01/2022 10:49:20 AM","null","null","NO","1","Hydroelectric,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Energy Cooperative of New York","352030","ELECTRIC","Variable","Yes",".088203 kWh","No","0 Month(s)","No","null","03/01/2022 10:54:35 AM","null","null","YES","0","null","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Great American Gas & Electric, LLC","352375","ELECTRIC","Fixed","Yes",".08632 kWh","Yes","12 Month(s)","Yes","100","03/03/2022 10:55:44 AM","null","null","NO","0.5","Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Marathon Energy","352852","ELECTRIC","Fixed","Yes",".0987 kWh","Yes","6 Month(s)","Yes","CALCULATED UPON CANCELLATION","03/11/2022 01:18:42 PM","null","$0.0987 Is FIXED RATE FOR MARCH 2022. TERMINATION FEES APPLY. CALL 1-888-779-7255.
","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Marathon Energy","352853","ELECTRIC","Fixed","Yes",".1035 kWh","Yes","12 Month(s)","Yes","CALCULATED UPON CANCELLATION","03/11/2022 01:20:03 PM","null","$0.1035 Is FIXED RATE FOR MARCH 2022. TERMINATION FEES APPLY. CALL 1-888-779-7255.
","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Marathon Energy","352854","ELECTRIC","Fixed","Yes",".0969 kWh","Yes","24 Month(s)","Yes","CALCULATED UPON CANCELLATION","03/11/2022 01:21:37 PM","null","$0.0969 Is FIXED RATE FOR MARCH 2022. TERMINATION FEES APPLY. CALL 1-888-779-7255.
","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","New York Gas & Electric","352000","ELECTRIC","Variable","Yes",".0999 kWh","No","0 Month(s)","No","null","03/01/2022 01:55:03 AM","null","Power Flex Home Protect lets you stay flexible with a monthly electricity rate and rest easy with an included service plan - which covers the repair and/or replacement of covered parts of your HVAC and your home&#39;s internal electrical lines.","NO","0","null","YES","YES",
"New York State Electric & Gas Corporation","NYSEG in Zone A","New York State Electric & Gas Corporation","352185","ELECTRIC","Variable","Yes",".06576884 kWh","No","0 ","No","null","03/02/2022 07:04:22 AM","null","null","NO","0","null","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Noco Electric, LLC.","352904","ELECTRIC","Variable","Yes",".078106 kWh","No","1 Month(s)","No","null","03/14/2022 04:06:51 PM","null","null","YES","0","null","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Pay Less Energy, LLC","353004","ELECTRIC","Fixed","Yes",".1044 kWh","Yes","12 Month(s)","No","null","03/15/2022 08:47:36 PM","null","null","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Pay Less Energy, LLC","353005","ELECTRIC","Fixed","Yes",".1044 kWh","Yes","18 Month(s)","No","null","03/15/2022 08:47:49 PM","null","null","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Pay Less Energy, LLC","353006","ELECTRIC","Fixed","Yes",".0991 kWh","Yes","24 Month(s)","No","null","03/15/2022 08:48:03 PM","null","null","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Pay Less Energy, LLC","353007","ELECTRIC","Fixed","Yes",".0967 kWh","Yes","30 Month(s)","No","null","03/15/2022 08:48:17 PM","null","null","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Pay Less Energy, LLC","353032","ELECTRIC","Fixed","Yes",".0979 kWh","Yes","12 Month(s)","No","null","03/15/2022 08:55:17 PM","null","null","NO","0.6","Hydroelectric,Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Pay Less Energy, LLC","353033","ELECTRIC","Fixed","Yes",".0932 kWh","Yes","18 Month(s)","No","null","03/15/2022 08:55:30 PM","null","null","NO","0.6","Hydroelectric,Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Pay Less Energy, LLC","353034","ELECTRIC","Fixed","Yes",".0926 kWh","Yes","24 Month(s)","No","null","03/15/2022 08:55:41 PM","null","null","NO","0.6","Hydroelectric,Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Pay Less Energy, LLC","353035","ELECTRIC","Fixed","Yes",".0902 kWh","Yes","30 Month(s)","No","null","03/15/2022 08:55:50 PM","null","null","NO","0.6","Hydroelectric,Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Smart Energy Holdings, LLC","352157","ELECTRIC","Fixed","Yes",".109 kWh","Yes","36 Month(s)","No","null","03/01/2022 02:43:00 PM","null","null","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone A","Source Power Company","352961","ELECTRIC","Variable","Yes",".065 kWh","No","1 Month(s)","No","null","03/15/2022 10:14:03 AM","null","null","YES","0","null","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone B","Ambit New York, LLC","352594","ELECTRIC","Variable","Yes",".0857 kWh","No","1 Month(s)","No","null","03/07/2022 03:31:21 PM","null","Ambit&#39;s Guaranteed Savings Plan (GSP) provides a 1% annual savings compared to what the incumbent utility would have charged if you were a full-service customer for the same period. After 12 consecutive months on the GSP, you&#39;ll either save with Ambit or we&#39;ll mail a check for the difference. ","YES","0","null","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone B","Energy Cooperative of New York","352024","ELECTRIC","Variable","Yes",".098203 kWh","Yes","0 Month(s)","No","null","03/01/2022 10:48:36 AM","null","null","NO","1","Hydroelectric,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone B","Energy Cooperative of New York","352034","ELECTRIC","Variable","Yes",".088203 kWh","No","0 Month(s)","No","null","03/01/2022 10:57:19 AM","null","null","YES","0","null","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone B","Smart Energy Holdings, LLC","352156","ELECTRIC","Fixed","Yes",".104 kWh","Yes","36 Month(s)","No","null","03/01/2022 02:42:18 PM","null","null","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone C","Ambit New York, LLC","352595","ELECTRIC","Variable","Yes",".0857 kWh","No","1 Month(s)","No","null","03/07/2022 03:31:29 PM","null","Ambit&#39;s Guaranteed Savings Plan (GSP) provides a 1% annual savings compared to what the incumbent utility would have charged if you were a full-service customer for the same period. After 12 consecutive months on the GSP, you&#39;ll either save with Ambit or we&#39;ll mail a check for the difference. ","YES","0","null","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone C","American Power & Gas, LLC","351601","ELECTRIC","Variable","Yes",".0699 kWh","Yes","48 Month(s)","No","null","02/17/2022 09:36:41 AM","null","Introductory rate with a variable rate thereafter plus 25% Guaranteed Rebate on average monthly supply charges after 12 months.","NO","0.5","Fuel Cells,Hydroelectric,Solar,Tidal - Ocean,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone C","Clean Choice Energy, Inc.","352058","ELECTRIC","Fixed","Yes",".111 kWh","Yes","24 Month(s)","No","null","03/01/2022 11:50:57 AM","null","Choose 100% clean, pollution-free wind &amp; solar with CleanChoice Energy today. Sign up online at mycleanchoice.com/ny24 or call 1-800-260-0184.","NO","1","Solar,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone C","Energy Cooperative of New York","352023","ELECTRIC","Variable","Yes",".098203 kWh","Yes","0 Month(s)","No","null","03/01/2022 10:47:53 AM","null","null","NO","1","Hydroelectric,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone C","Energy Cooperative of New York","352033","ELECTRIC","Variable","Yes",".088203 kWh","No","0 Month(s)","No","null","03/01/2022 10:56:50 AM","null","null","YES","0","null","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone C","Marathon Energy","352855","ELECTRIC","Fixed","Yes",".0946 kWh","Yes","6 Month(s)","Yes","CALCULATED UPON CANCELLATION","03/11/2022 01:24:48 PM","null","$0.0946 Is FIXED RATE FOR MARCH 2022. TERMINATION FEES APPLY. CALL 1-888-779-7255.
","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone C","Marathon Energy","352857","ELECTRIC","Fixed","Yes",".0938 kWh","Yes","24 Month(s)","Yes","CALCULATED UPON CANCELLATION","03/11/2022 01:28:30 PM","null","$0.0938 Is FIXED RATE FOR MARCH 2022. TERMINATION FEES APPLY. CALL 1-888-779-7255.
","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone C","Marathon Energy","352858","ELECTRIC","Fixed","Yes",".1003 kWh","Yes","12 Month(s)","Yes","CALCULATED UPON CANCELLATION","03/11/2022 01:29:56 PM","null","$0.1003 Is FIXED RATE FOR MARCH 2022. TERMINATION FEES APPLY. CALL 1-888-779-7255.
","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone C","New York State Electric & Gas Corporation","352186","ELECTRIC","Variable","Yes",".06576884 kWh","No","0 ","No","null","03/02/2022 07:04:43 AM","null","null","NO","0","null","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone C","Noco Electric, LLC.","352906","ELECTRIC","Variable","Yes",".087233 kWh","No","1 Month(s)","No","null","03/14/2022 04:07:17 PM","null","null","YES","0","null","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone C","Smart Energy Holdings, LLC","352155","ELECTRIC","Fixed","Yes",".106 kWh","Yes","36 Month(s)","No","null","03/01/2022 02:41:53 PM","null","null","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone C","Source Power Company","352963","ELECTRIC","Variable","Yes",".065 kWh","No","1 Month(s)","No","null","03/15/2022 10:14:26 AM","null","null","YES","0","null","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone D","Ambit New York, LLC","352596","ELECTRIC","Variable","Yes",".0857 kWh","No","1 Month(s)","No","null","03/07/2022 03:31:38 PM","null","Ambit&#39;s Guaranteed Savings Plan (GSP) provides a 1% annual savings compared to what the incumbent utility would have charged if you were a full-service customer for the same period. After 12 consecutive months on the GSP, you&#39;ll either save with Ambit or we&#39;ll mail a check for the difference. ","YES","0","null","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone D","American Power & Gas, LLC","351603","ELECTRIC","Variable","Yes",".0699 kWh","Yes","48 Month(s)","No","null","02/17/2022 09:36:55 AM","null","Introductory rate with a variable rate thereafter plus 25% Guaranteed Rebate on average monthly supply charges after 12 months.","NO","0.5","Fuel Cells,Hydroelectric,Solar,Tidal - Ocean,Wind","YES","NO",
"New York State Electric & Gas Corporation","NYSEG in Zone D","Clean Choice Energy, Inc.","352047","ELECTRIC","Fixed","Yes",".107 kWh","Yes","24 Month(s)","No","null","03/01/2022 11:44:18 AM","null","Choose 100% clean, pollution-free wind &amp; solar with CleanChoice Energy today. Sign up online at mycleanchoice.com/ny24 or call 1-800-260-0184.","NO","1","Solar,Wind","YES","NO",
